imageid,productid,left_border,right_border,top_border,bottom_border,real_width,real_height
1149932792,2567420922,112,383,50,451,271,401
1318652589,4216251209,144,357,104,397,213,293
1306806357,4167087636,106,388,51,463,282,412
900479171,146153964,141,362,157,349,221,192
1067844452,1184629909,19,478,105,391,459,286
1323292277,4231695304,39,444,143,393,405,250
1203462972,3277806976,129,363,28,478,234,450
1324118419,4236042304,0,499,0,499,499,499
971433057,262168365,6,490,41,453,484,412
1014691769,473956546,133,366,88,410,233,322
1303634400,4159071514,106,388,51,463,282,412
1292417797,4108910848,90,397,150,362,307,212
305329909,933474,0,499,31,468,499,437
1096064535,1645251152,0,499,62,436,499,374
1267989728,3945013236,0,499,0,499,499,499
1273124180,3992517432,66,447,67,425,381,358
1317674865,4213742054,0,499,0,499,499,499
1076565694,1365250390,0,499,62,436,499,374
1311277833,4186854696,17,441,67,434,424,367
1036302791,699212726,0,499,62,436,499,374
1043841206,853456133,7,495,98,397,488,299
1318087203,198475020,12,463,75,424,451,349
1127701259,2076051188,135,363,100,399,228,299
1073883655,1326539100,0,499,0,499,499,499
1177149371,2970576385,16,477,96,400,461,304
1039238524,792102100,100,391,211,471,291,260
1265515712,3931632413,37,457,96,399,420,303
1132404990,2219671452,62,436,0,499,374,499
941676660,207257895,148,344,191,321,196,130
1266675189,3939552003,0,499,0,499,499,499
1086085915,1508144447,24,469,149,377,445,228
482977,928636,195,304,184,314,109,130
1314534511,4202818101,21,478,21,478,457,457
602382365,54752385,72,427,0,499,355,499
873761778,119526686,69,430,0,498,361,498
1298419066,4139332971,0,499,0,499,499,499
1135272069,2297121910,71,428,0,499,357,499
1118258320,1980965172,185,293,177,321,108,144
1113106353,1832990572,22,482,82,410,460,328
1261173621,3898707833,119,358,194,293,239,99
1066931164,1173353285,18,481,25,473,463,448
292759161,17809385,72,427,2,499,355,497
1279055514,4038321159,62,436,0,499,374,499
1266673070,3939550896,6,493,129,404,487,275
1152671907,1374056671,109,389,0,499,280,499
1301407332,4151256807,54,457,89,438,403,349
1277425367,4024035225,0,499,71,427,499,356
1225872904,2205907408,125,374,125,374,249,249
1279672435,4040193195,62,444,115,388,382,273
1316281375,4200882160,29,467,130,369,438,239
1132088124,2211992126,62,436,0,499,374,499
1276313041,4012702606,81,436,69,422,355,353
1190251655,2647272540,62,437,62,436,375,374
1027108629,569760348,113,386,50,449,273,399
1204200258,3287127139,0,493,4,477,493,473
1103087682,1810809179,54,445,0,499,391,499
1156657548,2675196530,110,384,4,488,274,484
1271084690,3974956513,36,483,71,454,447,383
1249973923,3828148875,81,420,123,383,339,260
857332715,52804315,210,295,189,314,85,125
1159752028,2718997058,0,499,109,389,499,280
1270176513,3969253108,0,499,0,499,499,499
64850830,2314991,100,398,41,457,298,416
1066653788,243633484,81,418,0,499,337,499
1243231132,3771911599,118,369,19,457,251,438
1311307929,4186981243,17,499,103,499,482,396
1289401369,4085464060,0,499,62,436,499,374
986940474,293306924,69,440,11,498,371,487
1020238068,519955635,84,414,0,499,330,499
1245669811,3793735035,32,467,32,467,435,435
1271687367,3979559773,0,499,0,499,499,499
977976108,278570796,90,409,10,489,319,479
1168570539,2856636166,67,431,0,499,364,499
1244541056,3785187838,0,499,129,436,499,307
1299294668,4141676108,0,482,0,499,482,499
1256203348,3873819934,39,446,97,396,407,299
1307836307,4172829069,90,394,39,437,304,398
1174591209,2940639890,20,460,21,485,440,464
1269220402,3957410677,221,267,210,289,46,79
1296057164,3773872178,32,463,156,383,431,227
1265901134,3935515557,31,431,145,329,400,184
1077529053,1374045075,72,427,0,499,355,499
1304139935,4160952968,106,388,51,463,282,412
1287913869,4079553172,0,499,0,499,499,499
1235181500,3692448707,33,472,61,460,439,399
1131608620,2208466805,3,487,19,479,484,460
1108316145,1874931030,110,389,50,448,279,398
1313695634,4196122811,0,499,109,389,499,280
1249535704,3819983454,217,325,208,285,108,77
907648324,85463402,165,334,132,367,169,235
857103394,90899071,71,430,0,499,359,499
665828,1059504,195,304,180,319,109,139
1174392987,2937419453,0,499,90,409,499,319
1190251419,2697698997,94,410,110,424,316,314
922170678,170808070,228,253,382,389,25,7
865304988,107572783,0,499,62,436,499,374
1083581063,1483400129,108,390,12,486,282,474
982123646,285710487,0,499,62,436,499,374
1067196898,1171370741,71,422,5,490,351,485
925094895,176556958,83,416,32,453,333,421
848993924,80278665,0,499,62,436,499,374
1117750913,1976592989,85,406,142,372,321,230
1243395885,3773715446,36,458,43,465,422,422
929747219,183130635,0,499,62,436,499,374
1225886301,2886591753,191,302,261,366,111,105
1281674395,4050941322,28,461,129,396,433,267
914685610,159177492,95,423,1,499,328,498
1304042215,4160812043,13,490,18,455,477,437
1192042919,3120528926,0,499,0,499,499,499
1107443437,1858695870,38,459,27,444,421,417
1008629797,439039943,73,425,0,499,352,499
1156971803,2679537639,88,423,64,441,335,377
1026939444,569774348,100,399,62,436,299,374
1030503773,597355234,62,436,0,499,374,499
987416413,294293505,126,347,36,496,221,460
1223517479,3581767596,5,496,118,405,491,287
1200888607,3930065167,34,469,156,353,435,197
873761845,119533581,0,499,62,436,499,374
1245937711,3794023516,0,499,109,389,499,280
844603950,49489506,80,389,30,446,309,416
876234139,91478344,75,424,0,499,349,499
1005829402,418192851,16,498,133,373,482,240
879346480,124677733,0,499,126,372,499,246
1191464868,3108231334,106,399,50,449,293,399
941530599,206857389,62,436,0,499,374,499
1320225003,4215694880,0,499,0,499,499,499
1307707850,4172506072,0,499,109,389,499,280
1085483314,1504281519,31,467,0,499,436,499
1255210010,3865673783,62,436,0,499,374,499
1312427870,4194034910,0,499,0,499,499,499
1299735126,4143441999,176,317,57,448,141,391
1286533410,4074816692,64,455,64,470,391,406
941621866,207151496,156,337,154,353,181,199
1189344977,3081103745,40,428,101,400,388,299
1235681922,3697748177,37,471,62,460,434,398
1260394156,3893246003,32,464,6,484,432,478
971606231,262726204,196,306,116,156,110,40
1237101310,298777291,212,337,152,295,125,143
1146390918,2378703960,1,497,45,454,496,409
990502889,91211938,190,309,160,339,119,179
684671573,35228850,57,442,0,499,385,499
1253147444,3855159722,0,499,0,499,499,499
1188450268,2800504847,240,267,77,141,27,64
1170306622,2806785399,176,336,231,268,160,37
1317996351,594950785,0,499,40,499,499,459
500559608,52010336,100,399,101,399,299,298
1284115523,4063221286,0,499,0,499,499,499
941872757,174843392,0,499,62,436,499,374
983458591,287555734,154,335,120,371,181,251
848141045,77827219,161,340,135,304,179,169
1238298023,3727587633,44,450,126,373,406,247
1276284113,4012659651,0,499,0,499,499,499
1007590807,435069606,105,393,60,449,288,389
1225845161,3593310581,74,427,57,464,353,407
329013804,4682737,175,324,150,349,149,199
1261410697,3898722489,100,410,48,474,310,426
1263001969,3910600842,0,499,29,469,499,440
1265224418,3929899851,19,477,197,356,458,159
1317485246,4213417602,0,499,0,499,499,499
965081118,249468228,71,430,36,463,359,427
1323875989,4234090916,31,480,87,405,449,318
960018862,79933621,0,499,62,436,499,374
1246446672,3799129939,46,460,68,436,414,368
1275233350,4003941741,25,490,15,499,465,484
987849459,286870351,0,499,17,481,499,464
1175702200,2950063609,0,499,62,436,499,374
1301011309,4150114269,125,355,125,355,230,230
1119058332,1991850893,147,351,100,399,204,299
1292885852,4114276144,69,361,122,405,292,283
1204253233,3287293542,2,494,80,420,492,340
1102152988,1791625617,30,477,65,453,447,388
1029511601,591830037,109,468,104,379,359,275
1271709725,3979583002,0,499,0,499,499,499
1005934178,416856550,70,427,10,493,357,483
1027054923,569653878,100,399,71,429,299,358
1174591018,2940639842,130,369,170,329,239,159
1076486566,1363928633,20,478,88,423,458,335
1268710926,3951838272,0,499,21,499,499,478
1285939843,4071436183,0,499,0,499,499,499
1178081319,2980671900,0,339,31,468,339,437
1074271991,1328895277,60,439,0,499,379,499
983735920,288020625,206,293,118,392,87,274
1026165921,560484689,0,499,62,436,499,374
1289362321,4088103876,95,390,19,499,295,480
1117497595,1974797854,70,429,0,499,359,499
1056769389,1073498594,97,402,0,499,305,499
1304108488,4160949046,106,388,51,463,282,412
1082758593,286618891,146,353,32,456,207,424
848053713,77723122,206,298,108,392,92,284
1307829467,4172828246,18,469,88,410,451,322
1038159051,746623517,71,428,0,499,357,499
1268841382,3766853525,106,392,0,499,286,499
1279099551,4037092289,0,499,0,499,499,499
1246418205,3798934094,39,468,21,463,429,442
971482776,262246609,250,499,204,293,249,89
1027113305,569663178,50,449,115,383,399,268
1138628476,2371974407,126,307,124,381,181,257
1243404959,3773718294,23,476,23,476,453,453
1075273479,1345109205,0,499,62,437,499,375
895496074,120261636,96,402,12,486,306,474
1010517741,447610260,0,499,26,472,499,446
1247847262,3813556877,123,364,59,406,241,347
1274531534,3714192144,71,390,49,452,319,403
1256268923,3873641839,0,499,0,476,499,476
1323554097,4231859523,175,420,150,405,245,255
1100074476,1711733033,70,429,145,354,359,209
1318263144,2791299680,52,453,79,435,401,356
1190250781,1940303072,0,499,62,436,499,374
1085620940,1500069145,88,413,11,486,325,475
1124982001,2083662397,62,436,0,499,374,499
1304015017,4160807057,135,338,33,480,203,447
1003007731,388992677,27,484,56,456,457,400
1190644550,3093179758,0,499,0,499,499,499
1190251501,2793834092,106,345,118,380,239,262
1027855707,577058328,191,310,196,263,119,67
1128303021,2208215214,0,499,41,457,499,416
1288876303,4086010543,60,435,51,428,375,377
882523126,127200559,47,460,21,481,413,460
1285423450,4063324311,62,432,0,499,370,499
895476727,142370342,63,436,0,499,373,499
1272330986,3971264397,0,499,62,436,499,374
1253971944,3859456208,0,499,0,499,499,499
1295816984,4127967621,77,427,125,385,350,260
1209192350,3370624749,11,499,0,499,488,499
1068213175,1190507719,96,399,26,485,303,459
909623020,154029951,274,312,459,465,38,6
1077692661,1379647685,82,417,0,499,335,499
1269332098,3958047996,170,335,44,458,165,414
1249605505,3820242854,68,451,163,331,383,168
1269201684,1181277928,111,387,0,499,276,499
1008214801,436083743,100,399,141,358,299,217
1025215425,549832558,75,424,5,494,349,489
1142288663,2448620306,37,462,61,421,425,360
1077814036,1384042225,0,485,112,416,485,304
1262622728,3908525962,2,417,44,470,415,426
1118325339,1982418945,0,499,109,389,499,280
1000756284,359790633,109,401,41,463,292,422
1260342807,3893243220,70,435,0,360,365,360
987340794,294175861,106,392,0,499,286,499
1243659712,3775275595,0,499,62,436,499,374
1025694762,554387271,91,408,1,499,317,498
869848831,113122376,203,295,181,317,92,136
1013764466,469398496,0,499,32,466,499,434
1232860443,3661853406,62,436,0,499,374,499
1278439943,4034913817,0,499,134,365,499,231
1257301914,3879976745,0,499,76,423,499,347
946641178,189613830,62,436,0,499,374,499
1148771263,2546923505,83,368,0,499,285,499
1204142593,3284785899,0,499,62,436,499,374
1174593313,2940640452,133,366,159,345,233,186
1002983118,388573082,166,333,125,374,167,249
1123816167,2062702760,152,347,100,399,195,299
938051118,199399948,42,467,156,350,425,194
1273838754,3995335548,29,471,119,398,442,279
1140130300,2398989780,71,427,0,499,356,499
1204240524,3287279481,162,474,82,484,312,402
1172791628,2920940598,13,486,117,395,473,278
1021359656,526644874,91,469,115,371,378,256
1269985059,2133503659,100,399,15,483,299,468
1304095120,4160937252,106,388,51,463,282,412
1075760307,1352145797,8,495,84,416,487,332
976144095,275309661,94,404,5,475,310,470
1279939205,4040006807,51,447,2,490,396,488
964672410,247027085,72,426,0,499,354,499
1186358079,3028019580,184,302,98,408,118,310
1217175676,3490669547,184,306,40,403,122,363
1124516168,291502833,156,343,100,399,187,299
1266805631,3940039902,147,341,166,371,194,205
1307263096,4170571552,93,487,56,479,394,423
1052743210,995282959,62,436,0,499,374,499
1239356248,3737245510,0,499,0,499,499,499
1238770906,3729548569,0,499,49,499,499,450
1101189716,1752254444,115,382,36,461,267,425
1199074744,3222152770,109,389,0,499,280,499
997223741,328044078,63,436,0,499,373,499
633830997,48186255,69,429,0,499,360,499
1309145398,4179726530,101,406,165,327,305,162
1299281157,4141675723,24,486,38,465,462,427
1244411051,3779182003,132,371,25,437,239,412
1120622006,2015849340,17,477,79,417,460,338
1112139308,1920483922,0,499,0,499,499,499
1020105297,519536958,263,391,156,354,128,198
1279237303,4037103977,69,430,85,437,361,352
1027075270,569932575,108,391,50,449,283,399
1204251003,3287291375,94,400,4,499,306,495
1212199986,3418487808,120,378,50,448,258,398
1277729603,4023033746,78,421,8,491,343,483
1077968339,1388161262,0,499,62,436,499,374
1227615603,532980611,145,354,128,369,209,241
1038303253,748727862,156,343,100,399,187,299
1253082420,3854426237,0,499,0,499,499,499
1117765144,1309366495,148,350,100,399,202,299
1321533808,4223020747,0,499,26,472,499,446
983818943,113164180,62,436,0,499,374,499
1237460790,2810852758,170,327,208,326,157,118
495687830,51682359,189,290,195,268,101,73
1050215030,962301276,152,346,100,399,194,299
1131042561,2113510907,162,337,100,399,175,299
1301429747,4151258799,72,367,75,364,295,289
1261376356,3898716829,0,499,0,499,499,499
1252601234,3850029149,160,356,40,444,196,404
1248830730,3817887203,0,499,46,453,499,407
879086299,124513634,69,430,0,485,361,485
588136130,54376566,130,387,171,349,257,178
664806962,47163981,68,431,0,499,363,499
1283885638,4061624469,0,499,0,499,499,499
1269140441,3954406630,49,446,17,480,397,463
1306524991,4167073930,106,388,51,463,282,412
1249534250,3819978912,126,373,126,358,247,232
1246079595,3797080692,207,335,143,405,128,262
1009231485,440554340,106,393,50,449,287,399
1105825383,1857054641,156,343,109,399,187,290
976686482,276429814,40,459,31,463,419,432
1209147368,3369586339,87,354,190,350,267,160
1026967688,569601902,105,393,50,449,288,399
1108942686,1879840098,128,371,12,474,243,462
1212443914,3426097041,0,499,62,436,499,374
1002738600,384815822,71,427,0,498,356,498
1024019950,114857342,77,422,3,499,345,496
1269588487,1994481770,73,426,0,499,353,499
1007493588,435017225,76,423,0,499,347,499
1276426370,4013265384,63,484,36,487,421,451
1055805578,1067696101,100,399,0,499,299,499
1292538000,4108944200,99,413,48,430,314,382
1051028025,969334611,73,425,0,468,352,468
1261386263,3898718429,0,499,241,259,499,18
1146980799,2527236556,110,389,54,445,279,391
876201930,115484508,70,429,0,499,359,499
987629077,294479867,101,396,150,347,295,197
1304015803,4160807136,0,499,0,499,499,499
892247180,139269024,155,344,141,358,189,217
1268680338,3952574184,112,355,30,465,243,435
1208143076,3350763377,0,499,109,389,499,280
996077810,304796550,27,476,56,469,449,413
1137246119,2341687686,0,499,95,407,499,312
1026907425,569740680,103,396,50,449,293,399
1275074360,4003841445,47,457,110,382,410,272
1026374782,562802143,0,499,52,447,499,395
1188743178,3071083928,32,466,163,339,434,176
896411984,64573339,91,407,0,499,316,499
1021544022,527189809,0,499,236,263,499,27
1225676574,3584772829,83,415,0,499,332,499
1043841006,853455927,58,488,126,410,430,284
1137182603,2340912452,0,499,136,362,499,226
1295960537,4128438394,72,418,161,328,346,167
1082304664,1462088346,87,411,20,479,324,459
1287033935,69737088,25,474,0,499,449,499
1131101574,2193609993,65,433,112,388,368,276
1278705706,4036971458,70,431,72,431,361,359
1280162937,4043727444,218,317,192,272,99,80
1198775341,2461032230,156,343,100,399,187,299
1108737629,1878218280,110,389,51,447,279,396
1273171067,3993178355,8,494,147,335,486,188
1205825865,3312189779,228,271,457,495,43,38
911456803,155589873,142,370,178,320,228,142
1181408087,3002764120,126,376,45,462,250,417
1171830975,2903921594,0,499,61,438,499,377
1302929297,4154933443,47,427,16,461,380,445
1317904263,4215692936,149,352,13,475,203,462
1264379998,3925262712,0,499,0,389,499,389
1273782128,3992810599,28,484,29,470,456,441
1140487960,2365283043,162,338,20,470,176,450
1290002115,4090631522,83,428,46,459,345,413
1310087137,4182893186,70,430,11,491,360,480
1265222114,3929898822,198,360,173,383,162,210
933239020,190094752,139,390,48,450,251,402
885525844,131260457,170,309,49,457,139,408
1151369009,330420859,150,349,100,399,199,299
1245672630,3793735644,46,454,47,454,408,407
1299524919,1458668440,75,424,0,499,349,499
977854631,278546169,58,440,0,499,382,499
1328291380,4250631073,71,438,118,373,367,255
1194445996,3159405851,164,336,132,369,172,237
1297663201,4110988841,49,421,57,397,372,340
1033689944,656075153,71,427,0,499,356,499
887258098,133375425,139,359,62,436,220,374
1253622204,3854734851,0,499,62,436,499,374
1174580693,2940637268,178,325,206,334,147,128
1311002534,4182114235,91,408,328,479,317,151
993167698,300983579,0,499,62,436,499,374
1282297409,4056020015,86,408,154,440,322,286
1275682922,4006530379,108,385,119,433,277,314
1190251995,2647272656,0,499,62,436,499,374
1060968399,1099448175,157,341,100,399,184,299
1318886580,4217401653,32,463,117,373,431,256
1275711966,4008104630,42,276,268,406,234,138
1251478319,3842784173,54,457,131,371,403,240
1283065711,4058378197,0,499,0,499,499,499
